MSN,YYYYMM,Year,Month,Value,Column_Order,Description,Unit
FFPRBUS,199405,1994,05,4.813069,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199406,1994,06,4.771205,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199407,1994,07,4.666321,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199408,1994,08,5.03667,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199409,1994,09,4.804077,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199410,1994,10,4.843693,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199411,1994,11,4.871648,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199412,1994,12,5.033869,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199413,1994,13,58.043638,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199501,1995,01,4.957597,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199502,1995,02,4.564764,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199503,1995,03,5.025225,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199504,1995,04,4.649971,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199505,1995,05,4.811821,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199506,1995,06,4.712472,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199507,1995,07,4.687062,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199508,1995,08,4.857445,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199509,1995,09,4.770296,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199510,1995,10,4.876046,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199511,1995,11,4.830162,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199512,1995,12,4.797274,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199513,1995,13,57.540133,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199601,1996,01,4.795352,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199602,1996,02,4.641585,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199603,1996,03,4.982929,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199604,1996,04,4.846181,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199605,1996,05,4.915192,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199606,1996,06,4.740367,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199607,1996,07,4.897839,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199608,1996,08,5.034435,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199609,1996,09,4.799643,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199610,1996,10,5.036147,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199611,1996,11,4.806773,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199612,1996,12,4.89078,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199613,1996,13,58.387225,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199701,1997,01,5.011131,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199702,1997,02,4.655331,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199703,1997,03,5.039323,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199704,1997,04,4.814894,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199705,1997,05,5.061348,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199706,1997,06,4.757222,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199707,1997,07,4.905484,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199708,1997,08,4.903815,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199709,1997,09,4.911015,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199710,1997,10,5.050914,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199711,1997,11,4.703512,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199712,1997,12,5.042702,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199713,1997,13,58.856691,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199801,1998,01,5.206867,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199802,1998,02,4.64554,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199803,1998,03,5.137244,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199804,1998,04,4.960912,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199805,1998,05,5.009501,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199806,1998,06,4.908847,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199807,1998,07,4.919351,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199808,1998,08,4.962034,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199809,1998,09,4.782258,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199810,1998,10,5.037623,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199811,1998,11,4.801799,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199812,1998,12,4.94211,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199813,1998,13,59.314083,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199901,1999,01,4.8715,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199902,1999,02,4.613671,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199903,1999,03,5.023195,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199904,1999,04,4.718718,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199905,1999,05,4.698955,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199906,1999,06,4.721245,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199907,1999,07,4.768245,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199908,1999,08,4.860787,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199909,1999,09,4.769123,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199910,1999,10,4.844379,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199911,1999,11,4.813503,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199912,1999,12,4.911158,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,199913,1999,13,57.614481,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200001,2000,01,4.7853,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200002,2000,02,4.578447,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200003,2000,03,5.077088,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200004,2000,04,4.556899,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200005,2000,05,4.802467,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200006,2000,06,4.755677,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200007,2000,07,4.711005,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200008,2000,08,4.985699,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200009,2000,09,4.725636,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200010,2000,10,4.937957,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200011,2000,11,4.761928,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200012,2000,12,4.687919,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200013,2000,13,57.366024,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200101,2001,01,4.950709,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200102,2001,02,4.490693,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200103,2001,03,5.080129,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200104,2001,04,4.785451,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200105,2001,05,4.990622,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200106,2001,06,4.817523,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200107,2001,07,4.834529,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200108,2001,08,5.046497,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200109,2001,09,4.753534,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200110,2001,10,5.102186,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200111,2001,11,4.875067,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200112,2001,12,4.814409,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200113,2001,13,58.541348,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200201,2002,01,5.045206,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200202,2002,02,4.513103,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200203,2002,03,4.810383,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200204,2002,04,4.700882,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200205,2002,05,4.852323,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200206,2002,06,4.612248,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200207,2002,07,4.717825,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200208,2002,08,4.823145,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200209,2002,09,4.625567,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200210,2002,10,4.734764,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200211,2002,11,4.619083,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200212,2002,12,4.779142,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200213,2002,13,56.833673,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200301,2003,01,4.814203,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200302,2003,02,4.335934,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200303,2003,03,4.790954,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200304,2003,04,4.66539,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200305,2003,05,4.736253,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200306,2003,06,4.606051,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200307,2003,07,4.645029,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200308,2003,08,4.718756,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200309,2003,09,4.648331,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200310,2003,10,4.823893,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200311,2003,11,4.501528,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200312,2003,12,4.746461,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200313,2003,13,56.032784,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200401,2004,01,4.773104,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200402,2004,02,4.430111,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200403,2004,03,4.819592,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200404,2004,04,4.645956,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200405,2004,05,4.614937,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200406,2004,06,4.667896,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200407,2004,07,4.724142,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200408,2004,08,4.746764,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200409,2004,09,4.52306,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200410,2004,10,4.62786,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200411,2004,11,4.60467,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200412,2004,12,4.764197,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200413,2004,13,55.942289,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200501,2005,01,4.7085,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200502,2005,02,4.399681,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200503,2005,03,4.969701,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200504,2005,04,4.665834,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200505,2005,05,4.68646,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200506,2005,06,4.680324,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200507,2005,07,4.626736,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200508,2005,08,4.727759,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200509,2005,09,4.233526,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200510,2005,10,4.36325,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200511,2005,11,4.455302,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200512,2005,12,4.532127,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200513,2005,13,55.049197,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200601,2006,01,4.698392,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200602,2006,02,4.23574,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200603,2006,03,4.774593,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200604,2006,04,4.568392,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200605,2006,05,4.767692,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200606,2006,06,4.663473,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200607,2006,07,4.680717,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200608,2006,08,4.789007,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200609,2006,09,4.584142,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200610,2006,10,4.785853,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200611,2006,11,4.636098,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200612,2006,12,4.749726,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200613,2006,13,55.933826,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200701,2007,01,4.771077,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200702,2007,02,4.305348,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200703,2007,03,4.794524,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200704,2007,04,4.596676,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200705,2007,05,4.81652,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200706,2007,06,4.672084,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200707,2007,07,4.686069,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200708,2007,08,4.836644,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200709,2007,09,4.586432,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200710,2007,10,4.837187,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200711,2007,11,4.748726,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200712,2007,12,4.777699,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200713,2007,13,56.428986,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200801,2008,01,4.864692,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200802,2008,02,4.601788,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200803,2008,03,4.888038,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200804,2008,04,4.796552,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200805,2008,05,4.873239,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200806,2008,06,4.66422,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200807,2008,07,4.980348,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200808,2008,08,4.943163,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200809,2008,09,4.410329,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200810,2008,10,4.896389,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200811,2008,11,4.742834,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200812,2008,12,4.92532,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200813,2008,13,57.586912,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200901,2009,01,4.898332,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200902,2009,02,4.505328,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200903,2009,03,4.915351,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200904,2009,04,4.659489,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200905,2009,05,4.704318,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200906,2009,06,4.663489,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200907,2009,07,4.800856,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200908,2009,08,4.808105,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200909,2009,09,4.651072,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200910,2009,10,4.760657,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200911,2009,11,4.595291,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200912,2009,12,4.698701,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,200913,2009,13,56.660991,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201001,2010,01,4.719217,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201002,2010,02,4.437665,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201003,2010,03,5.012032,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201004,2010,04,4.77814,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201005,2010,05,4.781797,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201006,2010,06,4.720227,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201007,2010,07,4.873885,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201008,2010,08,4.981074,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201009,2010,09,4.91784,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201010,2010,10,5.022604,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201011,2010,11,4.908484,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201012,2010,12,5.068554,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201013,2010,13,58.22152,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201101,2011,01,4.983434,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201102,2011,02,4.50273,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201103,2011,03,5.166352,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201104,2011,04,4.911772,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201105,2011,05,5.000769,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201106,2011,06,4.91848,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201107,2011,07,4.942931,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201108,2011,08,5.209461,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201109,2011,09,5.052122,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201110,2011,10,5.303531,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201111,2011,11,5.235998,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201112,2011,12,5.339788,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201113,2011,13,60.567369,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201201,2012,01,5.410491,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201202,2012,02,4.9762,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201203,2012,03,5.212808,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201204,2012,04,4.923222,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201205,2012,05,5.142304,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201206,2012,06,4.999326,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201207,2012,07,5.282123,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201208,2012,08,5.350872,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201209,2012,09,5.116747,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201210,2012,10,5.378381,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201211,2012,11,5.264037,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201212,2012,12,5.277712,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201213,2012,13,62.334224,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201301,2013,01,5.295498,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201302,2013,02,4.877594,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201303,2013,03,5.379882,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201304,2013,04,5.197372,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201305,2013,05,5.399122,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201306,2013,06,5.221056,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201307,2013,07,5.500895,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201308,2013,08,5.628757,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201309,2013,09,5.403588,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201310,2013,10,5.470035,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201311,2013,11,5.395417,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201312,2013,12,5.430883,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201313,2013,13,64.2001,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201401,2014,01,5.580755,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201402,2014,02,5.108258,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201403,2014,03,5.781162,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201404,2014,04,5.687337,1,Total Fossil Fuels Production,Quadrillion Btu
FFPRBUS,201405,2014,05,5.832906,1,Total Fossil Fuels Production,Quadrillion Btu
